"","X","province","date","confirmed","deaths","recovered","ID","confrate","dthrate","rcvrdrate","Lat","Long"
"814",814,"Laghman","2020-03-22",0,0,0,23,0,0,0,34.6491729,70.18865168
"815",815,"Laghman","2020-03-21",0,0,0,23,0,0,0,34.6491729,70.18865168
"816",816,"Laghman","2020-03-20",0,0,0,23,0,0,0,34.6491729,70.18865168
"817",817,"Laghman","2020-03-19",0,0,0,23,0,0,0,34.6491729,70.18865168
"818",818,"Laghman","2020-03-18",0,0,0,23,0,0,0,34.6491729,70.18865168
"819",819,"Laghman","2020-03-17",0,0,0,23,0,0,0,34.6491729,70.18865168
"820",820,"Laghman","2020-03-16",0,0,0,23,0,0,0,34.6491729,70.18865168
"821",821,"Laghman","2020-03-15",0,0,0,23,0,0,0,34.6491729,70.18865168
"822",822,"Laghman","2020-03-14",0,0,0,23,0,0,0,34.6491729,70.18865168
"823",823,"Laghman","2020-03-13",0,0,0,23,0,0,0,34.6491729,70.18865168
"824",824,"Laghman","2020-03-12",0,0,0,23,0,0,0,34.6491729,70.18865168
"825",825,"Laghman","2020-03-11",0,0,0,23,0,0,0,34.6491729,70.18865168
"826",826,"Laghman","2020-03-10",0,0,0,23,0,0,0,34.6491729,70.18865168
"827",827,"Laghman","2020-03-09",0,0,0,23,0,0,0,34.6491729,70.18865168
"828",828,"Laghman","2020-03-08",0,0,0,23,0,0,0,34.6491729,70.18865168
"829",829,"Laghman","2020-03-07",0,0,0,23,0,0,0,34.6491729,70.18865168
"830",830,"Laghman","2020-03-06",0,0,0,23,0,0,0,34.6491729,70.18865168
"831",831,"Laghman","2020-03-05",0,0,0,23,0,0,0,34.6491729,70.18865168
"832",832,"Laghman","2020-03-04",0,0,0,23,0,0,0,34.6491729,70.18865168
"833",833,"Laghman","2020-03-03",0,0,0,23,0,0,0,34.6491729,70.18865168
"834",834,"Laghman","2020-03-02",0,0,0,23,0,0,0,34.6491729,70.18865168
"835",835,"Laghman","2020-03-01",0,0,0,23,0,0,0,34.6491729,70.18865168
"836",836,"Laghman","2020-02-29",0,0,0,23,0,0,0,34.6491729,70.18865168
"837",837,"Laghman","2020-02-28",0,0,0,23,0,0,0,34.6491729,70.18865168
"838",838,"Laghman","2020-02-27",0,0,0,23,0,0,0,34.6491729,70.18865168
"839",839,"Laghman","2020-02-26",0,0,0,23,0,0,0,34.6491729,70.18865168
"840",840,"Laghman","2020-02-25",0,0,0,23,NA,NA,NA,34.6491729,70.18865168
"841",841,"Logar","2020-05-04",44,1,6,22,0,0,0,33.89506384,69.22423217
"842",842,"Logar","2020-05-03",44,1,6,22,0,0,0,33.89506384,69.22423217
"843",843,"Logar","2020-05-02",44,1,6,22,5,0,4,33.89506384,69.22423217
"844",844,"Logar","2020-05-01",39,1,2,22,0,0,0,33.89506384,69.22423217
"845",845,"Logar","2020-04-30",39,1,2,22,10,0,0,33.89506384,69.22423217
"846",846,"Logar","2020-04-29",29,1,2,22,0,0,0,33.89506384,69.22423217
"847",847,"Logar","2020-04-28",29,1,2,22,9,0,0,33.89506384,69.22423217
"848",848,"Logar","2020-04-27",20,1,2,22,1,0,0,33.89506384,69.22423217
"849",849,"Logar","2020-04-26",19,1,2,22,0,0,0,33.89506384,69.22423217
"850",850,"Logar","2020-04-25",19,1,2,22,3,0,0,33.89506384,69.22423217
"851",851,"Logar","2020-04-24",16,1,2,22,0,0,0,33.89506384,69.22423217
"852",852,"Logar","2020-04-23",16,1,2,22,4,0,0,33.89506384,69.22423217
"853",853,"Logar","2020-04-22",12,1,2,22,0,0,0,33.89506384,69.22423217
"854",854,"Logar","2020-04-21",12,1,2,22,0,0,0,33.89506384,69.22423217
"855",855,"Logar","2020-04-20",12,1,2,22,0,0,0,33.89506384,69.22423217
"856",856,"Logar","2020-04-19",12,1,2,22,0,0,0,33.89506384,69.22423217
"857",857,"Logar","2020-04-18",12,1,2,22,6,0,0,33.89506384,69.22423217
"858",858,"Logar","2020-04-17",6,1,2,22,0,0,0,33.89506384,69.22423217
"859",859,"Logar","2020-04-16",6,1,2,22,0,0,0,33.89506384,69.22423217
"860",860,"Logar","2020-04-15",6,1,2,22,0,0,0,33.89506384,69.22423217
"861",861,"Logar","2020-04-14",6,1,2,22,0,0,0,33.89506384,69.22423217
"862",862,"Logar","2020-04-13",6,1,2,22,0,0,0,33.89506384,69.22423217
"863",863,"Logar","2020-04-12",6,1,2,22,0,1,0,33.89506384,69.22423217
"864",864,"Logar","2020-04-11",6,0,2,22,0,0,0,33.89506384,69.22423217
"865",865,"Logar","2020-04-10",6,0,2,22,0,0,0,33.89506384,69.22423217
"866",866,"Logar","2020-04-09",6,0,2,22,1,0,0,33.89506384,69.22423217
"867",867,"Logar","2020-04-08",5,0,2,22,0,0,0,33.89506384,69.22423217
"868",868,"Logar","2020-04-07",5,0,2,22,0,0,0,33.89506384,69.22423217
"869",869,"Logar","2020-04-06",5,0,2,22,0,0,2,33.89506384,69.22423217
"870",870,"Logar","2020-04-05",5,0,0,22,0,0,0,33.89506384,69.22423217
"871",871,"Logar","2020-04-04",5,0,0,22,1,0,0,33.89506384,69.22423217
"872",872,"Logar","2020-04-03",4,0,0,22,1,0,0,33.89506384,69.22423217
"873",873,"Logar","2020-04-02",3,0,0,22,0,0,0,33.89506384,69.22423217
"874",874,"Logar","2020-04-01",3,0,0,22,0,0,0,33.89506384,69.22423217
"875",875,"Logar","2020-03-31",3,0,0,22,0,0,0,33.89506384,69.22423217
"876",876,"Logar","2020-03-30",3,0,0,22,0,0,0,33.89506384,69.22423217
"877",877,"Logar","2020-03-29",3,0,0,22,0,0,0,33.89506384,69.22423217
"878",878,"Logar","2020-03-28",3,0,0,22,0,0,0,33.89506384,69.22423217
"879",879,"Logar","2020-03-27",3,0,0,22,0,0,0,33.89506384,69.22423217
"880",880,"Logar","2020-03-26",3,0,0,22,0,0,0,33.89506384,69.22423217
"881",881,"Logar","2020-03-25",3,0,0,22,0,0,0,33.89506384,69.22423217
"882",882,"Logar","2020-03-24",3,0,0,22,1,0,0,33.89506384,69.22423217
"883",883,"Logar","2020-03-23",2,0,0,22,0,0,0,33.89506384,69.22423217
"884",884,"Logar","2020-03-22",2,0,0,22,0,0,0,33.89506384,69.22423217
"885",885,"Logar","2020-03-21",2,0,0,22,0,0,0,33.89506384,69.22423217
"886",886,"Logar","2020-03-20",2,0,0,22,0,0,0,33.89506384,69.22423217
"887",887,"Logar","2020-03-19",2,0,0,22,0,0,0,33.89506384,69.22423217
"888",888,"Logar","2020-03-18",2,0,0,22,0,0,0,33.89506384,69.22423217
"889",889,"Logar","2020-03-17",2,0,0,22,0,0,0,33.89506384,69.22423217
"890",890,"Logar","2020-03-16",2,0,0,22,2,0,0,33.89506384,69.22423217
"891",891,"Logar","2020-03-15",0,0,0,22,0,0,0,33.89506384,69.22423217
"892",892,"Logar","2020-03-14",0,0,0,22,0,0,0,33.89506384,69.22423217
"893",893,"Logar","2020-03-13",0,0,0,22,0,0,0,33.89506384,69.22423217
"894",894,"Logar","2020-03-12",0,0,0,22,0,0,0,33.89506384,69.22423217
"895",895,"Logar","2020-03-11",0,0,0,22,0,0,0,33.89506384,69.22423217
"896",896,"Logar","2020-03-10",0,0,0,22,0,0,0,33.89506384,69.22423217
"897",897,"Logar","2020-03-09",0,0,0,22,0,0,0,33.89506384,69.22423217
"898",898,"Logar","2020-03-08",0,0,0,22,0,0,0,33.89506384,69.22423217
"899",899,"Logar","2020-03-07",0,0,0,22,0,0,0,33.89506384,69.22423217
"900",900,"Logar","2020-03-06",0,0,0,22,0,0,0,33.89506384,69.22423217
"901",901,"Logar","2020-03-05",0,0,0,22,0,0,0,33.89506384,69.22423217
"902",902,"Logar","2020-03-04",0,0,0,22,0,0,0,33.89506384,69.22423217
"903",903,"Logar","2020-03-03",0,0,0,22,0,0,0,33.89506384,69.22423217
"904",904,"Logar","2020-03-02",0,0,0,22,0,0,0,33.89506384,69.22423217
"905",905,"Logar","2020-03-01",0,0,0,22,0,0,0,33.89506384,69.22423217
"906",906,"Logar","2020-02-29",0,0,0,22,0,0,0,33.89506384,69.22423217
"907",907,"Logar","2020-02-28",0,0,0,22,0,0,0,33.89506384,69.22423217
"908",908,"Logar","2020-02-27",0,0,0,22,0,0,0,33.89506384,69.22423217
"909",909,"Logar","2020-02-26",0,0,0,22,0,0,0,33.89506384,69.22423217
"910",910,"Logar","2020-02-25",0,0,0,22,NA,NA,NA,33.89506384,69.22423217
"911",911,"Baghlan","2020-05-04",56,2,4,21,0,0,0,36.07430745,68.62295232
"912",912,"Baghlan","2020-05-03",56,2,4,21,12,0,0,36.07430745,68.62295232
"913",913,"Baghlan","2020-05-02",44,2,4,21,4,0,0,36.07430745,68.62295232
"914",914,"Baghlan","2020-05-01",40,2,4,21,13,0,1,36.07430745,68.62295232
"915",915,"Baghlan","2020-04-30",27,2,3,21,5,0,1,36.07430745,68.62295232
"916",916,"Baghlan","2020-04-29",22,2,2,21,0,0,0,36.07430745,68.62295232
"917",917,"Baghlan","2020-04-28",22,2,2,21,0,0,0,36.07430745,68.62295232
"918",918,"Baghlan","2020-04-27",22,2,2,21,8,0,0,36.07430745,68.62295232
"919",919,"Baghlan","2020-04-26",14,2,2,21,1,0,0,36.07430745,68.62295232
"920",920,"Baghlan","2020-04-25",13,2,2,21,1,0,0,36.07430745,68.62295232
"921",921,"Baghlan","2020-04-24",12,2,2,21,0,0,0,36.07430745,68.62295232
"922",922,"Baghlan","2020-04-23",12,2,12,21,0,0,0,36.07430745,68.62295232
"923",923,"Baghlan","2020-04-22",12,2,12,21,4,0,4,36.07430745,68.62295232
"924",924,"Baghlan","2020-04-21",8,2,8,21,0,0,0,36.07430745,68.62295232
"925",925,"Baghlan","2020-04-20",8,2,8,21,0,0,0,36.07430745,68.62295232
"926",926,"Baghlan","2020-04-19",8,2,8,21,3,1,3,36.07430745,68.62295232
"927",927,"Baghlan","2020-04-18",5,1,5,21,0,0,0,36.07430745,68.62295232
"928",928,"Baghlan","2020-04-17",5,1,5,21,0,0,0,36.07430745,68.62295232
"929",929,"Baghlan","2020-04-16",5,1,5,21,0,0,0,36.07430745,68.62295232
"930",930,"Baghlan","2020-04-15",5,1,5,21,1,0,1,36.07430745,68.62295232
"931",931,"Baghlan","2020-04-14",4,1,4,21,0,1,0,36.07430745,68.62295232
"932",932,"Baghlan","2020-04-13",4,0,4,21,0,0,0,36.07430745,68.62295232
"933",933,"Baghlan","2020-04-12",4,0,4,21,0,0,0,36.07430745,68.62295232
"934",934,"Baghlan","2020-04-11",4,0,4,21,0,0,0,36.07430745,68.62295232
"935",935,"Baghlan","2020-04-10",4,0,4,21,0,0,0,36.07430745,68.62295232
"936",936,"Baghlan","2020-04-09",4,0,4,21,0,0,0,36.07430745,68.62295232
"937",937,"Baghlan","2020-04-08",4,0,4,21,2,0,2,36.07430745,68.62295232
"938",938,"Baghlan","2020-04-07",2,0,2,21,0,0,0,36.07430745,68.62295232
"939",939,"Baghlan","2020-04-06",2,0,2,21,0,0,0,36.07430745,68.62295232
"940",940,"Baghlan","2020-04-05",2,0,2,21,0,0,0,36.07430745,68.62295232
"941",941,"Baghlan","2020-04-04",2,0,2,21,0,0,0,36.07430745,68.62295232
"942",942,"Baghlan","2020-04-03",2,0,2,21,0,0,0,36.07430745,68.62295232
"943",943,"Baghlan","2020-04-02",2,0,2,21,1,0,1,36.07430745,68.62295232
"944",944,"Baghlan","2020-04-01",1,0,1,21,1,0,1,36.07430745,68.62295232
"945",945,"Baghlan","2020-03-31",0,0,0,21,0,0,0,36.07430745,68.62295232
"946",946,"Baghlan","2020-03-30",0,0,0,21,0,0,0,36.07430745,68.62295232
"947",947,"Baghlan","2020-03-29",0,0,0,21,0,0,0,36.07430745,68.62295232
"948",948,"Baghlan","2020-03-28",0,0,0,21,0,0,0,36.07430745,68.62295232
"949",949,"Baghlan","2020-03-27",0,0,0,21,0,0,0,36.07430745,68.62295232
"950",950,"Baghlan","2020-03-26",0,0,0,21,0,0,0,36.07430745,68.62295232
"951",951,"Baghlan","2020-03-25",0,0,0,21,0,0,0,36.07430745,68.62295232
"952",952,"Baghlan","2020-03-24",0,0,0,21,0,0,0,36.07430745,68.62295232
"953",953,"Baghlan","2020-03-23",0,0,0,21,0,0,0,36.07430745,68.62295232
"954",954,"Baghlan","2020-03-22",0,0,0,21,0,0,0,36.07430745,68.62295232
"955",955,"Baghlan","2020-03-21",0,0,0,21,0,0,0,36.07430745,68.62295232
"956",956,"Baghlan","2020-03-20",0,0,0,21,0,0,0,36.07430745,68.62295232
"957",957,"Baghlan","2020-03-19",0,0,0,21,0,0,0,36.07430745,68.62295232
"958",958,"Baghlan","2020-03-18",0,0,0,21,0,0,0,36.07430745,68.62295232
"959",959,"Baghlan","2020-03-17",0,0,0,21,0,0,0,36.07430745,68.62295232
"960",960,"Baghlan","2020-03-16",0,0,0,21,0,0,0,36.07430745,68.62295232
"961",961,"Baghlan","2020-03-15",0,0,0,21,0,0,0,36.07430745,68.62295232
"962",962,"Baghlan","2020-03-14",0,0,0,21,0,0,0,36.07430745,68.62295232
"963",963,"Baghlan","2020-03-13",0,0,0,21,0,0,0,36.07430745,68.62295232
"964",964,"Baghlan","2020-03-12",0,0,0,21,0,0,0,36.07430745,68.62295232
"965",965,"Baghlan","2020-03-11",0,0,0,21,0,0,0,36.07430745,68.62295232
"966",966,"Baghlan","2020-03-10",0,0,0,21,0,0,0,36.07430745,68.62295232
"967",967,"Baghlan","2020-03-09",0,0,0,21,0,0,0,36.07430745,68.62295232
"968",968,"Baghlan","2020-03-08",0,0,0,21,0,0,0,36.07430745,68.62295232
"969",969,"Baghlan","2020-03-07",0,0,0,21,0,0,0,36.07430745,68.62295232
"970",970,"Baghlan","2020-03-06",0,0,0,21,0,0,0,36.07430745,68.62295232
"971",971,"Baghlan","2020-03-05",0,0,0,21,0,0,0,36.07430745,68.62295232
"972",972,"Baghlan","2020-03-04",0,0,0,21,0,0,0,36.07430745,68.62295232
"973",973,"Baghlan","2020-03-03",0,0,0,21,0,0,0,36.07430745,68.62295232
"974",974,"Baghlan","2020-03-02",0,0,0,21,0,0,0,36.07430745,68.62295232
"975",975,"Baghlan","2020-03-01",0,0,0,21,0,0,0,36.07430745,68.62295232
"976",976,"Baghlan","2020-02-29",0,0,0,21,0,0,0,36.07430745,68.62295232
"977",977,"Baghlan","2020-02-28",0,0,0,21,0,0,0,36.07430745,68.62295232
"978",978,"Baghlan","2020-02-27",0,0,0,21,0,0,0,36.07430745,68.62295232
"979",979,"Baghlan","2020-02-26",0,0,0,21,0,0,0,36.07430745,68.62295232
"980",980,"Baghlan","2020-02-25",0,0,0,21,NA,NA,NA,36.07430745,68.62295232
"981",981,"Kapisa","2020-05-04",15,0,2,20,0,0,0,34.99619341,69.38043589
"982",982,"Kapisa","2020-05-03",15,0,2,20,0,0,0,34.99619341,69.38043589
"983",983,"Kapisa","2020-05-02",15,0,2,20,0,0,0,34.99619341,69.38043589
"984",984,"Kapisa","2020-05-01",15,0,2,20,5,0,0,34.99619341,69.38043589
"985",985,"Kapisa","2020-04-30",10,0,2,20,0,0,0,34.99619341,69.38043589
"986",986,"Kapisa","2020-04-29",10,0,2,20,0,0,0,34.99619341,69.38043589
"987",987,"Kapisa","2020-04-28",10,0,2,20,1,0,0,34.99619341,69.38043589
"988",988,"Kapisa","2020-04-27",9,0,2,20,0,0,0,34.99619341,69.38043589
"989",989,"Kapisa","2020-04-26",13,0,2,20,0,0,0,34.99619341,69.38043589
"990",990,"Kapisa","2020-04-25",13,0,2,20,3,0,0,34.99619341,69.38043589
"991",991,"Kapisa","2020-04-24",10,0,2,20,4,0,1,34.99619341,69.38043589
"992",992,"Kapisa","2020-04-23",6,0,1,20,0,0,0,34.99619341,69.38043589
"993",993,"Kapisa","2020-04-22",6,0,1,20,4,0,0,34.99619341,69.38043589
"994",994,"Kapisa","2020-04-21",2,0,1,20,0,0,0,34.99619341,69.38043589
"995",995,"Kapisa","2020-04-20",2,0,1,20,0,0,0,34.99619341,69.38043589
"996",996,"Kapisa","2020-04-19",2,0,1,20,0,0,0,34.99619341,69.38043589
"997",997,"Kapisa","2020-04-18",2,0,1,20,0,0,0,34.99619341,69.38043589
"998",998,"Kapisa","2020-04-17",2,0,1,20,0,0,0,34.99619341,69.38043589
"999",999,"Kapisa","2020-04-16",2,0,1,20,0,0,0,34.99619341,69.38043589
"1000",1000,"Kapisa","2020-04-15",2,0,1,20,0,0,0,34.99619341,69.38043589
"1001",1001,"Kapisa","2020-04-14",2,0,1,20,0,0,0,34.99619341,69.38043589
"1002",1002,"Kapisa","2020-04-13",2,0,1,20,0,0,0,34.99619341,69.38043589
"1003",1003,"Kapisa","2020-04-12",2,0,1,20,0,0,0,34.99619341,69.38043589
"1004",1004,"Kapisa","2020-04-11",2,0,1,20,0,0,0,34.99619341,69.38043589
"1005",1005,"Kapisa","2020-04-10",2,0,1,20,0,0,0,34.99619341,69.38043589
"1006",1006,"Kapisa","2020-04-09",2,0,1,20,0,0,0,34.99619341,69.38043589
"1007",1007,"Kapisa","2020-04-08",2,0,1,20,0,0,0,34.99619341,69.38043589
"1008",1008,"Kapisa","2020-04-07",2,0,1,20,0,0,0,34.99619341,69.38043589
"1009",1009,"Kapisa","2020-04-06",2,0,1,20,0,0,0,34.99619341,69.38043589
"1010",1010,"Kapisa","2020-04-05",2,0,1,20,1,0,0,34.99619341,69.38043589
"1011",1011,"Kapisa","2020-04-04",1,0,1,20,0,0,0,34.99619341,69.38043589
"1012",1012,"Kapisa","2020-04-03",1,0,1,20,0,0,0,34.99619341,69.38043589
"1013",1013,"Kapisa","2020-04-02",1,0,1,20,0,0,0,34.99619341,69.38043589
"1014",1014,"Kapisa","2020-04-01",1,0,1,20,0,0,0,34.99619341,69.38043589
"1015",1015,"Kapisa","2020-03-31",1,0,1,20,0,0,0,34.99619341,69.38043589
"1016",1016,"Kapisa","2020-03-30",1,0,1,20,0,0,0,34.99619341,69.38043589
"1017",1017,"Kapisa","2020-03-29",1,0,1,20,0,0,1,34.99619341,69.38043589
"1018",1018,"Kapisa","2020-03-28",1,0,0,20,0,0,0,34.99619341,69.38043589
"1019",1019,"Kapisa","2020-03-27",1,0,0,20,0,0,0,34.99619341,69.38043589
"1020",1020,"Kapisa","2020-03-26",1,0,0,20,0,0,0,34.99619341,69.38043589
"1021",1021,"Kapisa","2020-03-25",1,0,0,20,0,0,0,34.99619341,69.38043589
"1022",1022,"Kapisa","2020-03-24",1,0,0,20,0,0,0,34.99619341,69.38043589
"1023",1023,"Kapisa","2020-03-23",1,0,0,20,0,0,0,34.99619341,69.38043589
"1024",1024,"Kapisa","2020-03-22",1,0,0,20,0,0,0,34.99619341,69.38043589
"1025",1025,"Kapisa","2020-03-21",1,0,0,20,0,0,0,34.99619341,69.38043589
"1026",1026,"Kapisa","2020-03-20",1,0,0,20,0,0,0,34.99619341,69.38043589
"1027",1027,"Kapisa","2020-03-19",1,0,0,20,0,0,0,34.99619341,69.38043589
"1028",1028,"Kapisa","2020-03-18",1,0,0,20,0,0,0,34.99619341,69.38043589
"1029",1029,"Kapisa","2020-03-17",1,0,0,20,0,0,0,34.99619341,69.38043589
"1030",1030,"Kapisa","2020-03-16",1,0,0,20,0,0,0,34.99619341,69.38043589
"1031",1031,"Kapisa","2020-03-15",1,0,0,20,0,0,0,34.99619341,69.38043589
"1032",1032,"Kapisa","2020-03-14",1,0,0,20,1,0,0,34.99619341,69.38043589
"1033",1033,"Kapisa","2020-03-13",0,0,0,20,0,0,0,34.99619341,69.38043589
"1034",1034,"Kapisa","2020-03-12",0,0,0,20,0,0,0,34.99619341,69.38043589
"1035",1035,"Kapisa","2020-03-11",0,0,0,20,0,0,0,34.99619341,69.38043589
"1036",1036,"Kapisa","2020-03-10",0,0,0,20,0,0,0,34.99619341,69.38043589
"1037",1037,"Kapisa","2020-03-09",0,0,0,20,0,0,0,34.99619341,69.38043589
"1038",1038,"Kapisa","2020-03-08",0,0,0,20,0,0,0,34.99619341,69.38043589
"1039",1039,"Kapisa","2020-03-07",0,0,0,20,0,0,0,34.99619341,69.38043589
"1040",1040,"Kapisa","2020-03-06",0,0,0,20,0,0,0,34.99619341,69.38043589
"1041",1041,"Kapisa","2020-03-05",0,0,0,20,0,0,0,34.99619341,69.38043589
"1042",1042,"Kapisa","2020-03-04",0,0,0,20,0,0,0,34.99619341,69.38043589
"1043",1043,"Kapisa","2020-03-03",0,0,0,20,0,0,0,34.99619341,69.38043589
"1044",1044,"Kapisa","2020-03-02",0,0,0,20,0,0,0,34.99619341,69.38043589
"1045",1045,"Kapisa","2020-03-01",0,0,0,20,0,0,0,34.99619341,69.38043589
"1046",1046,"Kapisa","2020-02-29",0,0,0,20,0,0,0,34.99619341,69.38043589
"1047",1047,"Kapisa","2020-02-28",0,0,0,20,0,0,0,34.99619341,69.38043589
"1048",1048,"Kapisa","2020-02-27",0,0,0,20,0,0,0,34.99619341,69.38043589
"1049",1049,"Kapisa","2020-02-26",0,0,0,20,0,0,0,34.99619341,69.38043589
"1050",1050,"Kapisa","2020-02-25",0,0,0,20,NA,NA,NA,34.99619341,69.38043589
"1051",1051,"Bamiyan","2020-05-04",16,1,6,19,0,0,0,34.83021802,67.84311254
"1052",1052,"Bamiyan","2020-05-03",16,1,6,19,5,1,0,34.83021802,67.84311254
"1053",1053,"Bamiyan","2020-05-02",11,0,6,19,0,0,0,34.83021802,67.84311254
"1054",1054,"Bamiyan","2020-05-01",11,0,6,19,4,0,1,34.83021802,67.84311254
"1055",1055,"Bamiyan","2020-04-30",7,0,5,19,0,0,3,34.83021802,67.84311254
"1056",1056,"Bamiyan","2020-04-29",7,0,2,19,0,0,0,34.83021802,67.84311254
"1057",1057,"Bamiyan","2020-04-28",7,0,2,19,0,0,0,34.83021802,67.84311254
"1058",1058,"Bamiyan","2020-04-27",7,0,2,19,0,0,0,34.83021802,67.84311254
"1059",1059,"Bamiyan","2020-04-26",10,0,2,19,0,0,0,34.83021802,67.84311254
"1060",1060,"Bamiyan","2020-04-25",10,0,2,19,2,0,0,34.83021802,67.84311254
"1061",1061,"Bamiyan","2020-04-24",8,0,2,19,1,0,0,34.83021802,67.84311254
"1062",1062,"Bamiyan","2020-04-23",7,0,2,19,0,0,0,34.83021802,67.84311254
"1063",1063,"Bamiyan","2020-04-22",7,0,2,19,1,0,0,34.83021802,67.84311254
"1064",1064,"Bamiyan","2020-04-21",6,0,2,19,0,0,0,34.83021802,67.84311254
"1065",1065,"Bamiyan","2020-04-20",6,0,2,19,0,0,0,34.83021802,67.84311254
"1066",1066,"Bamiyan","2020-04-19",6,0,2,19,1,0,0,34.83021802,67.84311254
"1067",1067,"Bamiyan","2020-04-18",5,0,2,19,0,0,2,34.83021802,67.84311254
"1068",1068,"Bamiyan","2020-04-17",5,0,0,19,0,0,0,34.83021802,67.84311254
"1069",1069,"Bamiyan","2020-04-16",5,0,0,19,0,0,0,34.83021802,67.84311254
"1070",1070,"Bamiyan","2020-04-15",5,0,0,19,0,0,0,34.83021802,67.84311254
"1071",1071,"Bamiyan","2020-04-14",5,0,0,19,0,0,0,34.83021802,67.84311254
"1072",1072,"Bamiyan","2020-04-13",5,0,0,19,0,0,0,34.83021802,67.84311254
"1073",1073,"Bamiyan","2020-04-12",5,0,0,19,2,0,0,34.83021802,67.84311254
"1074",1074,"Bamiyan","2020-04-11",3,0,0,19,0,0,0,34.83021802,67.84311254
"1075",1075,"Bamiyan","2020-04-10",3,0,0,19,1,0,0,34.83021802,67.84311254
"1076",1076,"Bamiyan","2020-04-09",2,0,0,19,2,0,0,34.83021802,67.84311254
"1077",1077,"Bamiyan","2020-04-08",0,0,0,19,0,0,0,34.83021802,67.84311254
"1078",1078,"Bamiyan","2020-04-07",0,0,0,19,0,0,0,34.83021802,67.84311254
"1079",1079,"Bamiyan","2020-04-06",0,0,0,19,0,0,0,34.83021802,67.84311254
"1080",1080,"Bamiyan","2020-04-05",0,0,0,19,0,0,0,34.83021802,67.84311254
"1081",1081,"Bamiyan","2020-04-04",0,0,0,19,0,0,0,34.83021802,67.84311254
"1082",1082,"Bamiyan","2020-04-03",0,0,0,19,0,0,0,34.83021802,67.84311254
"1083",1083,"Bamiyan","2020-04-02",0,0,0,19,0,0,0,34.83021802,67.84311254
"1084",1084,"Bamiyan","2020-04-01",0,0,0,19,0,0,0,34.83021802,67.84311254
"1085",1085,"Bamiyan","2020-03-31",0,0,0,19,0,0,0,34.83021802,67.84311254
"1086",1086,"Bamiyan","2020-03-30",0,0,0,19,0,0,0,34.83021802,67.84311254
"1087",1087,"Bamiyan","2020-03-29",0,0,0,19,0,0,0,34.83021802,67.84311254
"1088",1088,"Bamiyan","2020-03-28",0,0,0,19,0,0,0,34.83021802,67.84311254
"1089",1089,"Bamiyan","2020-03-27",0,0,0,19,0,0,0,34.83021802,67.84311254
"1090",1090,"Bamiyan","2020-03-26",0,0,0,19,0,0,0,34.83021802,67.84311254
"1091",1091,"Bamiyan","2020-03-25",0,0,0,19,0,0,0,34.83021802,67.84311254
"1092",1092,"Bamiyan","2020-03-24",0,0,0,19,0,0,0,34.83021802,67.84311254
"1093",1093,"Bamiyan","2020-03-23",0,0,0,19,0,0,0,34.83021802,67.84311254
"1094",1094,"Bamiyan","2020-03-22",0,0,0,19,0,0,0,34.83021802,67.84311254
"1095",1095,"Bamiyan","2020-03-21",0,0,0,19,0,0,0,34.83021802,67.84311254
"1096",1096,"Bamiyan","2020-03-20",0,0,0,19,0,0,0,34.83021802,67.84311254
"1097",1097,"Bamiyan","2020-03-19",0,0,0,19,0,0,0,34.83021802,67.84311254
"1098",1098,"Bamiyan","2020-03-18",0,0,0,19,0,0,0,34.83021802,67.84311254
"1099",1099,"Bamiyan","2020-03-17",0,0,0,19,0,0,0,34.83021802,67.84311254
"1100",1100,"Bamiyan","2020-03-16",0,0,0,19,0,0,0,34.83021802,67.84311254
"1101",1101,"Bamiyan","2020-03-15",0,0,0,19,0,0,0,34.83021802,67.84311254
"1102",1102,"Bamiyan","2020-03-14",0,0,0,19,0,0,0,34.83021802,67.84311254
"1103",1103,"Bamiyan","2020-03-13",0,0,0,19,0,0,0,34.83021802,67.84311254
"1104",1104,"Bamiyan","2020-03-12",0,0,0,19,0,0,0,34.83021802,67.84311254
"1105",1105,"Bamiyan","2020-03-11",0,0,0,19,0,0,0,34.83021802,67.84311254
"1106",1106,"Bamiyan","2020-03-10",0,0,0,19,0,0,0,34.83021802,67.84311254
"1107",1107,"Bamiyan","2020-03-09",0,0,0,19,0,0,0,34.83021802,67.84311254
"1108",1108,"Bamiyan","2020-03-08",0,0,0,19,0,0,0,34.83021802,67.84311254
"1109",1109,"Bamiyan","2020-03-07",0,0,0,19,0,0,0,34.83021802,67.84311254
"1110",1110,"Bamiyan","2020-03-06",0,0,0,19,0,0,0,34.83021802,67.84311254
"1111",1111,"Bamiyan","2020-03-05",0,0,0,19,0,0,0,34.83021802,67.84311254
"1112",1112,"Bamiyan","2020-03-04",0,0,0,19,0,0,0,34.83021802,67.84311254
"1113",1113,"Bamiyan","2020-03-03",0,0,0,19,0,0,0,34.83021802,67.84311254
"1114",1114,"Bamiyan","2020-03-02",0,0,0,19,0,0,0,34.83021802,67.84311254
"1115",1115,"Bamiyan","2020-03-01",0,0,0,19,0,0,0,34.83021802,67.84311254
"1116",1116,"Bamiyan","2020-02-29",0,0,0,19,0,0,0,34.83021802,67.84311254
"1117",1117,"Bamiyan","2020-02-28",0,0,0,19,0,0,0,34.83021802,67.84311254
"1118",1118,"Bamiyan","2020-02-27",0,0,0,19,0,0,0,34.83021802,67.84311254
"1119",1119,"Bamiyan","2020-02-26",0,0,0,19,0,0,0,34.83021802,67.84311254
